# using minimal fraction of valid points 30.00
# tas [K] from GISS-E2-R model output prepared for CMIP5 historical
# cutting out region lon=    0.000  360.000, lat=  -90.000   90.000
 1983   285.8239       286.1300       286.9624       287.8204       288.6090       289.1728       289.5158       289.4092       288.8195       287.6461       286.7271       286.0061    
 1984   285.9311       286.2590       287.0187       288.0140       288.8632       289.3926       289.5910       289.5381       288.8339       287.7628       286.8109       286.1532    
 1985   285.8723       286.3044       287.0876       287.9858       288.8332       289.3355       289.6629       289.6475       288.9066       287.9768       286.9474       286.2370    
 1986   285.9828       286.4573       287.1847       288.0401       288.8500       289.4001       289.7437       289.5154       288.8976       287.8798       286.8661       286.0102    
 1987   286.2162       286.4948       286.9953       287.7630       288.8498       289.3129       289.7548       289.5504       289.0722       288.0687       286.8956       286.3541    
 1988   286.1763       286.6046       287.1427       288.2620       288.9137       289.3900       289.7401       289.6071       289.0284       288.0745       287.0659       286.3882    
 1989   286.1359       286.2974       287.1306       288.0820       288.9135       289.4546       289.7755       289.6065       289.2030       288.1636       287.0688       286.5243    
 1990   286.2096       286.3879       287.2932       288.1766       289.0678       289.5186       289.9698       289.7577       289.1745       288.1684       287.1185       286.2670    
 1991   286.1089       286.3501       287.2888       288.0398       288.9371       289.4275       289.7967       289.5790       289.0432       287.9872       286.8190       285.8599    
 1992   285.6793       286.0815       286.6420       287.7151       288.5907       289.0722       289.4752       289.4688       288.9326       287.8407       286.7869       285.9724    
 1993   286.0227       286.2356       287.2486       287.9870       288.7812       289.3098       289.5144       289.3864       288.8629       287.8492       286.6129       286.0522    
 1994   285.8018       286.2463       287.0576       287.8665       288.7604       289.3877       289.6705       289.5969       288.9407       287.9477       286.8667       286.1838    
 1995   286.0276       286.5278       287.1931       288.1989       288.9529       289.4687       289.7923       289.7766       289.1324       288.0944       287.0222       286.2912    
 1996   286.0977       286.5076       287.2853       288.1319       288.9470       289.5278       289.8220       289.7381       289.0996       288.1217       286.8675       286.0958    
 1997   286.0368       286.3018       287.0912       288.0031       288.9948       289.5348       289.7744       289.6409       289.0949       288.2216       287.2345       286.4602    
 1998   286.2932       286.7086       287.3073       288.2856       289.1996       289.6592       289.9741       289.9470       289.3400       288.2341       287.1465       286.3580    
 1999   286.2335       286.5771       287.4234       288.3613       289.2585       289.8103       290.0840       289.8897       289.2627       288.3150       287.2077       286.5170    
 2000   286.2881       286.6132       287.1602       288.2378       289.0968       289.5915       289.9615       289.8775       289.4178       288.4461       287.2979       286.6570    
 2001   286.2612       286.6685       287.5593       288.4499       289.3446       289.8534       290.1288       290.0116       289.4364       288.4273       287.3350       286.6577    
 2002   286.4790       286.6133       287.3716       288.2738       289.1941       289.7485       289.9901       289.9825       289.4093       288.4676       287.3153       286.6570    
 2003   286.4722       286.7080       287.3315       288.4679       289.2084       289.7768       290.0286       289.9869       289.4902       288.5157       287.3058       286.7549    
 2004   286.2988       286.7834       287.5371       288.4666       289.2613       289.7764       290.1715       290.0561       289.4359       288.5935       287.4749       286.7936    
 2005   286.5373       286.9440       287.5234       288.4010       289.2913       289.8042       290.0369       289.9947       289.4352       288.3218       287.3890       286.5429    
